SiteName,Easting,Northing
0,,
SQ32814,1576297.0,5195282.0
SQ32818,1575697.0,5178089.0
SQ32819,1576094.0,5178077.0
SQ32820,1579196.0,5177689.0
SQ32821,1577197.0,5177689.0
SQ32822,1574898.0,5176789.0
SQ32823,1566171.0,5187665.0
SQ32824,1566211.0,5187675.0
SQ32825,1493821.0,5219676.0
SQ32826,1493921.0,5219776.0
SQ32827,1494021.0,5219576.0
SQ32828,1494022.0,5222975.0
SQ32829,1494322.0,5222675.0
SQ32830,1494222.0,5222175.0
SQ32831,1492088.0,5208085.0
SQ32832,1490451.0,5207598.0
SQ32833,1569300.0,5209377.0
SQ32834,1569400.0,5208877.0
SQ32835,1569499.0,5208977.0
SQ32836,1569599.0,5208977.0
SQ32839,1486923.0,5215377.0
SQ32840,1486723.0,5214077.0
SQ32841,1486923.0,5214077.0
SQ32842,1486823.0,5214577.0
SQ32846,1570499.0,5190784.0
SQ32847,1565501.0,5188384.0
SQ32848,1577796.0,5184986.0
SQ32850,1568300.0,5202879.0
SQ32851,1568170.0,5188994.0
SQ32852,1583595.0,5152000.0
SQ32853,1586294.0,5152000.0
SQ32854,1569899.0,5179488.0
SQ32855,1569899.0,5179888.0
SQ32856,1569999.0,5179788.0
SQ32858,1569999.0,5182387.0
SQ32859,1571099.0,5180588.0
SQ32860,1568100.0,5189084.0
SQ32867,1572298.0,5197581.0
SQ32868,1625389.0,5254925.0
SQ32869,1625621.0,5255263.0
SQ32870,1568700.0,5190784.0
SQ32871,1567800.0,5190184.0
SQ32872,1561843.0,5163081.0
SQ32874,1565201.0,5180987.0
SQ32888,1482154.0,5247223.0
SQ32889,1482154.0,5247223.0
SQ32890,1572928.0,5232205.0
SQ32891,1565501.0,5188384.0
SQ32892,1565501.0,5188384.0
SQ32893,1565501.0,5188384.0
SQ32894,1565501.0,5188384.0
SQ32895,1565501.0,5188384.0
SQ32896,1565501.0,5188384.0
SQ32897,1565501.0,5188384.0
SQ32898,1565501.0,5188384.0
SQ32899,1565801.0,5188684.0
SQ32900,1573698.0,5195182.0
SQ32906,1491422.0,5181383.0
SQ32907,1468325.0,5203979.0
SQ32908,1401590.0,5132413.0
SQ32909,1350870.0,5093053.0
SQ32910,1573598.0,5195382.0
SQ32911,1573998.0,5195482.0
SQ32912,1566001.0,5203779.0
SQ32913,1566101.0,5203679.0
SQ32914,1566301.0,5203379.0
SQ32915,1566401.0,5180687.0
SQ32916,1566401.0,5180687.0
SQ32917,1566501.0,5180687.0
SQ32919,1562709.0,5246556.0
SQ32920,1573198.0,5195182.0
SQ32921,1573198.0,5195182.0
SQ32924,1562202.0,5196931.0
SQ32925,1565951.0,5196482.0
SQ32926,1575197.0,5196881.0
SQ32927,1575197.0,5196681.0
SQ32930,1571699.0,5181087.0
SQ32931,1571799.0,5181087.0
SQ32932,1571599.0,5181087.0
SQ32933,1574258.0,5224984.0
SQ32934,1577897.0,5220572.0
SQ32935,1571799.0,5177689.0
SQ32936,1569100.0,5175289.0
SQ32937,1448459.0,5163135.0
SQ32938,1573798.0,5188085.0
SQ32939,1573798.0,5187385.0
SQ32940,1562402.0,5186885.0
SQ32941,1565801.0,5188085.0
SQ32942,1568300.0,5194082.0
SQ32943,1564806.0,5191960.0
SQ32944,1565401.0,5187985.0
SQ32945,1565401.0,5187985.0
SQ32946,1567300.0,5189184.0
SQ32947,1567200.0,5189184.0
SQ32948,1550206.0,5204679.0
SQ32949,1540709.0,5202080.0
SQ32950,1521815.0,5206178.0
SQ32951,1562872.0,5201300.0
SQ32952,1555004.0,5202180.0
SQ32953,1561802.0,5187085.0
SQ32954,1561602.0,5187385.0
SQ32955,1565701.0,5187685.0
SQ32956,1526113.0,5206178.0
SQ32957,1474852.0,5210702.0
SQ32960,1558504.0,5182386.0
SQ32967,1569599.0,5191983.0
SQ32968,1534411.0,5189283.0
SQ32969,1529403.0,5192072.0
SQ32970,1515216.0,5206278.0
SQ32971,1516216.0,5202979.0
SQ32972,1571499.0,5209477.0
SQ32973,1571499.0,5209587.0
SQ32993,1518016.0,5202479.0
SQ32994,1523032.0,5198765.0
SQ33002,1555204.0,5204979.0
SQ33004,1564901.0,5207578.0
SQ33006,1570900.0,5167743.0
SQ33007,1571000.0,5167992.0
SQ33008,1575397.0,5208077.0
SQ33009,1578297.0,5220173.0
SQ33010,1577097.0,5222372.0
SQ33011,1572198.0,5197181.0
SQ33012,1565801.0,5190684.0
SQ33013,1549206.0,5204579.0
SQ33014,1573998.0,5185386.0
SQ33015,1582595.0,5154299.0
SQ33016,1583995.0,5150901.0
SQ33017,1590492.0,5150202.0
SQ33018,1599088.0,5151402.0
SQ33019,1596289.0,5156799.0
SQ33031,1594590.0,5157099.0
SQ33032,1594590.0,5156999.0
SQ33033,1564802.0,5169691.0
SQ33034,1564802.0,5169691.0
SQ33035,1594690.0,5157099.0
SQ33046,1567100.0,5181987.0
SQ33047,1565601.0,5198681.0
SQ33048,1567100.0,5181987.0
SQ33049,1565901.0,5198781.0
SQ33050,1566101.0,5198781.0
SQ33053,1523314.0,5198880.0
SQ33054,1586394.0,5150901.0
SQ33055,1583549.0,5151719.0
SQ33056,1583644.0,5154210.0
SQ33057,1583695.0,5155898.0
SQ33058,1582695.0,5157598.0
SQ33059,1586394.0,5156498.0
SQ33060,1586494.0,5156498.0
SQ33061,1572598.0,5196382.0
SQ33062,1573098.0,5196082.0
SQ33064,1568695.0,5179246.0
SQ33065,1568800.0,5179288.0
SQ33066,1569500.0,5180088.0
SQ33067,1569600.0,5180088.0
SQ33083,1548307.0,5183086.0
SQ33087,1569100.0,5187285.0
SQ33088,1569199.0,5187385.0
SQ33090,1549878.0,5144185.0
SQ33091,1566201.0,5187675.0
SQ33096,1563203.0,5165593.0
SQ33097,1561703.0,5165693.0
SQ33102,1574598.0,5177789.0
SQ33103,1510385.0,5187619.0
SQ33105,1571399.0,5209577.0
SQ33106,1571499.0,5209577.0
SQ33109,1544312.0,5263461.0
SQ33121,1567400.0,5193083.0
SQ33122,1510918.0,5189882.0
SQ33125,1564501.0,5178515.0
SQ33126,1566301.0,5178388.0
SQ33132,1549907.0,5183836.0
SQ33136,1565001.0,5177189.0
SQ33139,1582995.0,5153999.0
SQ33140,1566800.0,5188784.0
SQ33141,1566900.0,5188884.0
SQ33142,1564801.0,5189784.0
SQ33143,1565301.0,5188484.0
SQ33144,1565101.0,5188984.0
SQ33145,1565501.0,5187885.0
SQ33147,1578799.0,5150315.0
SQ33148,1622552.0,5298892.0
SQ33150,1636321.0,5282384.0
SQ33151,1546210.0,5257962.0
SQ33152,1582201.0,5285349.0
SQ33153,1582028.0,5219702.0
SQ33154,1656977.0,5303833.0
SQ33155,1658276.0,5303432.0
SQ33156,1655477.0,5304033.0
SQ33157,1648680.0,5302135.0
SQ33158,1644181.0,5297737.0
SQ33159,1643481.0,5296837.0
SQ33160,1641681.0,5292939.0
SQ33161,1605721.0,5233790.0
SQ33163,1569600.0,5180587.0
SQ33164,1569300.0,5180488.0
SQ33166,1604585.0,5162197.0
SQ33167,1569400.0,5180587.0
SQ33168,1567800.0,5188784.0
SQ33169,1567200.0,5188984.0
SQ33170,1567500.0,5189084.0
SQ33171,1567700.0,5188984.0
SQ33172,1567900.0,5188884.0
SQ33173,1566900.0,5188484.0
SQ33174,1618784.0,5253257.0
SQ33175,1577097.0,5209377.0
SQ33176,1577297.0,5209377.0
SQ33177,1577497.0,5209277.0
SQ33178,1585394.0,5165794.0
SQ33179,1586793.0,5167294.0
SQ33180,1586093.0,5166494.0
SQ33181,1567000.0,5182087.0
SQ33182,1585493.0,5167294.0
SQ33183,1585693.0,5168493.0
SQ33184,1575997.0,5177889.0
SQ33186,1577197.0,5209477.0
SQ33187,1576997.0,5209577.0
SQ33188,1577497.0,5209377.0
SQ33193,1480424.0,5197280.0
SQ33194,1607584.0,5157099.0
SQ33195,1449027.0,5204379.0
SQ33196,1471825.0,5201379.0
SQ33202,1592291.0,5148303.0
SQ33203,1592691.0,5149002.0
SQ33204,1592391.0,5148802.0
SQ33205,1592291.0,5148702.0
SQ33206,1592291.0,5148502.0
SQ33208,1548407.0,5194932.0
SQ33210,1455227.0,5185480.0
SQ33211,1572898.0,5199280.0
SQ33212,1572898.0,5199480.0
SQ33219,1566904.0,5177747.0
SQ33220,1566901.0,5177678.0
SQ33221,1567001.0,5177688.0
SQ33223,1571099.0,5189584.0
SQ33224,1575997.0,5180788.0
SQ33225,1497722.0,5240671.0
SQ33226,1484325.0,5241172.0
SQ33227,1491722.0,5220875.0
SQ33237,1576437.0,5176429.0
SQ33248,1568200.0,5188984.0
SQ33249,1568100.0,5188884.0
SQ33250,1568100.0,5188884.0
SQ33251,1567900.0,5188884.0
SQ33252,1605187.0,5233766.0
SQ33253,1606287.0,5233566.0
SQ33254,1606587.0,5233566.0
SQ33255,1599587.0,5164795.0
SQ33256,1599387.0,5164195.0
SQ33257,1600087.0,5164295.0
SQ33258,1566700.0,5188185.0
SQ33259,1566850.0,5187935.0
SQ33260,1566800.0,5187955.0
SQ33261,1586394.0,5158697.0
SQ33262,1587593.0,5156798.0
SQ33263,1584395.0,5154699.0
SQ33264,1585994.0,5151800.0
SQ33265,1585794.0,5155999.0
SQ33266,1587294.0,5149901.0
SQ33267,1606086.0,5133711.0
SQ33268,1569199.0,5194582.0
SQ33269,1567100.0,5202679.0
SQ33270,1651989.0,5303898.0
SQ33271,1651179.0,5307032.0
SQ33272,1647681.0,5309632.0
SQ33273,1655950.0,5305686.0
SQ33274,1655878.0,5308196.0
SQ33275,1653934.0,5309028.0
SQ33276,1567000.0,5187985.0
SQ33277,1567100.0,5202779.0
SQ33278,1542613.0,5141899.0
SQ33279,1542613.0,5141899.0
SQ33280,1542613.0,5141899.0
SQ33281,1641783.0,5306534.0
SQ33283,1562402.0,5186985.0
SQ33285,1567400.0,5193083.0
SQ33286,1567400.0,5193083.0
SQ33287,1548410.0,5150197.0
SQ33288,1548410.0,5150197.0
SQ33292,1565201.0,5188584.0
SQ33293,1566301.0,5180687.0
SQ33294,1562702.0,5189884.0
SQ33295,1562802.0,5189984.0
SQ33296,1562802.0,5190084.0
SQ33297,1563002.0,5189884.0
SQ33298,1563202.0,5189984.0
SQ33299,1563202.0,5189884.0
SQ33300,1562202.0,5189684.0
SQ33301,1562202.0,5189584.0
SQ33302,1562202.0,5189484.0
SQ33303,1562502.0,5189284.0
SQ33304,1549610.0,5144200.0
SQ33305,1549610.0,5144200.0
SQ33309,1480624.0,5197280.0
SQ33310,1480624.0,5197280.0
SQ33312,1467625.0,5203279.0
SQ33313,1467625.0,5203279.0
SQ33314,1467625.0,5203279.0
SQ33315,1468725.0,5202779.0
SQ33316,1480624.0,5197280.0
SQ33317,1574268.0,5171941.0
SQ33323,1544312.0,5263461.0
SQ33324,1544312.0,5263461.0
SQ33325,1596495.0,5275351.0
SQ33326,1596495.0,5275351.0
SQ33327,1596495.0,5275351.0
SQ33328,1652280.0,5312430.0
SQ33329,1653480.0,5314429.0
SQ33333,1648681.0,5309032.0
SQ33346,1569400.0,5209277.0
SQ33347,1569400.0,5209177.0
SQ33348,1569400.0,5209177.0
SQ33349,1569499.0,5209177.0
SQ33350,1569400.0,5209477.0
SQ33351,1544311.0,5154195.0
SQ33355,1565901.0,5188185.0
SQ33356,1565501.0,5188085.0
SQ33357,1565601.0,5198881.0
SQ33358,1566001.0,5198581.0
SQ33359,1565601.0,5198781.0
SQ33360,1568999.0,5191283.0
SQ33361,1566301.0,5188784.0
SQ33362,1566201.0,5188884.0
SQ33363,1566201.0,5188984.0
SQ33364,1565801.0,5189684.0
SQ33365,1576297.0,5171191.0
SQ33366,1571299.0,5167992.0
SQ33367,1571399.0,5167793.0
SQ33370,1586997.0,5263856.0
SQ33405,1548410.0,5150197.0
SQ33406,1656378.0,5308331.0
SQ33407,1657777.0,5304032.0
SQ33408,1657877.0,5304132.0
SQ33412,1570299.0,5180587.0
SQ33414,1569000.0,5188335.0
SQ33415,1568500.0,5187585.0
SQ33416,1568500.0,5187685.0
SQ33417,1591849.0,5152800.0
SQ33424,1568100.0,5204828.0
SQ33425,1569000.0,5180987.0
SQ33426,1573512.0,5181222.0
SQ33427,1571104.0,5275754.0
SQ33428,1569105.0,5275354.0
SQ33431,1570349.0,5208827.0
SQ33432,1570449.0,5208877.0
SQ33435,1571898.0,5193183.0
SQ33436,1568600.0,5198781.0
SQ33437,1549447.0,5150493.0
SQ33438,1569899.0,5179888.0
SQ33439,1575498.0,5169092.0
SQ33440,1576497.0,5167393.0
SQ33441,1576397.0,5167193.0
SQ33442,1576098.0,5166393.0
SQ33443,1575798.0,5166693.0
SQ33444,1576697.0,5167593.0
SQ33445,1576797.0,5167593.0
SQ33446,1576497.0,5166793.0
SQ33447,1576397.0,5166693.0
SQ33448,1576797.0,5167793.0
SQ33449,1576697.0,5167793.0
SQ33451,1550906.0,5181986.0
SQ33452,1567350.0,5202729.0
SQ33453,1567400.0,5202729.0
SQ33454,1567300.0,5202829.0
SQ33455,1567450.0,5202729.0
SQ33456,1567450.0,5202679.0
SQ33457,1591791.0,5152800.0
SQ33458,1591591.0,5152800.0
SQ33459,1560703.0,5177488.0
SQ33462,1563901.0,5185885.0
SQ33463,1550108.0,5163193.0
SQ33464,1550408.0,5163593.0
SQ33465,1563901.0,5185985.0
SQ33466,1564001.0,5185885.0
SQ33467,1550808.0,5163992.0
SQ33468,1552142.0,5161895.0
SQ33469,1566501.0,5180987.0
SQ33471,1570449.0,5201130.0
SQ33473,1577447.0,5171841.0
SQ33476,1656308.0,5305145.0
SQ33477,1550906.0,5181986.0
SQ33490,1569499.0,5209177.0
SQ33491,1569499.0,5209077.0
SQ33492,1566101.0,5198381.0
SQ33493,1566101.0,5198381.0
SQ33494,1566101.0,5198381.0
SQ33495,1565901.0,5198281.0
SQ33496,1566001.0,5198281.0
SQ33497,1565801.0,5198281.0
SQ33498,1565701.0,5198281.0
SQ33499,1565601.0,5198281.0
SQ33500,1565901.0,5198381.0
SQ33501,1566001.0,5198481.0
SQ33502,1566001.0,5198481.0
SQ33503,1566101.0,5198281.0
SQ33504,1460149.0,5086939.0
SQ33505,1552007.0,5161993.0
SQ33506,1544809.0,5165292.0
SQ33508,1587497.0,5263457.0
SQ33509,1587497.0,5263457.0
SQ33513,1549908.0,5162093.0
SQ33523,1568600.0,5187685.0
SQ33524,1568500.0,5187685.0
SQ33525,1568500.0,5187685.0
SQ33526,1576697.0,5171891.0
SQ33527,1565501.0,5199380.0
SQ33528,1565501.0,5199380.0
SQ33529,1565501.0,5199380.0
SQ33530,1565701.0,5199480.0
SQ33531,1560004.0,5165793.0
SQ33532,1592791.0,5150801.0
SQ33533,1560204.0,5165593.0
SQ33534,1560204.0,5165593.0
SQ33535,1560204.0,5165593.0
SQ33536,1598188.0,5151302.0
SQ33537,1513217.0,5185083.0
SQ33538,1566201.0,5180887.0
SQ33542,1562202.0,5204779.0
SQ33543,1592791.0,5150901.0
SQ33544,1577497.0,5171891.0
SQ33561,1602686.0,5162097.0
SQ33568,1551307.0,5171290.0
SQ33569,1551307.0,5171290.0
SQ33570,1551307.0,5171290.0
SQ33580,1496921.0,5215276.0
SQ33581,1480624.0,5197680.0
SQ33582,1592691.0,5150701.0
SQ33583,1592691.0,5150701.0
SQ33593,1572937.0,5150829.0
SQ33631,1576057.0,5178009.0
SQ33632,1574698.0,5210076.0
SQ33633,1573098.0,5211176.0
SQ33634,1576097.0,5209577.0
SQ33636,1510718.0,5186283.0
SQ33638,1512417.0,5185333.0
SQ33639,1510618.0,5186083.0
SQ33640,1582101.0,5285150.0
SQ33641,1510718.0,5186683.0
SQ33642,1511718.0,5185483.0
SQ33643,1571499.0,5180987.0
SQ33644,1571299.0,5180787.0
SQ33645,1571199.0,5180588.0
SQ33646,1571099.0,5180588.0
SQ33647,1573398.0,5181287.0
SQ33648,1511418.0,5186283.0
SQ33649,1571099.0,5189684.0
SQ33652,1566400.0,5197381.0
SQ33653,1566500.0,5197381.0
SQ33654,1566300.0,5197281.0
SQ33655,1496321.0,5214976.0
SQ33656,1496721.0,5215176.0
SQ33658,1557605.0,5164093.0
SQ33659,1557605.0,5163993.0
SQ33660,1557605.0,5163993.0
SQ33661,1577898.0,5149501.0
SQ33662,1581696.0,5151700.0
SQ33664,1583799.0,5272454.0
SQ33665,1594095.0,5271353.0
SQ33666,1602292.0,5270652.0
SQ33667,1582099.0,5265256.0
SQ33668,1575901.0,5264657.0
SQ33669,1570603.0,5261659.0
SQ33675,1565301.0,5186885.0
SQ33676,1547111.0,5148198.0
SQ33677,1547310.0,5148098.0
SQ33678,1548210.0,5147598.0
SQ33681,1566201.0,5181187.0
SQ33682,1566201.0,5181187.0
SQ33683,1566501.0,5181087.0
SQ33684,1577297.0,5169792.0
SQ33685,1577297.0,5169922.0
SQ33686,1578096.0,5171691.0
SQ33687,1578096.0,5171691.0
SQ33691,1578496.0,5171292.0
SQ33692,1566251.0,5181187.0
SQ33693,1566801.0,5180987.0
SQ33694,1566201.0,5181187.0
SQ33695,1570999.0,5189684.0
SQ33696,1570999.0,5189684.0
SQ33700,1572218.0,5193533.0
SQ33701,1572148.0,5193633.0
SQ33702,1572178.0,5193593.0
SQ33703,1572178.0,5193463.0
SQ33704,1572058.0,5193533.0
SQ33705,1572098.0,5193483.0
SQ33706,1572118.0,5193363.0
SQ33707,1572068.0,5193433.0
SQ33708,1572098.0,5193383.0
SQ33709,1572048.0,5193203.0
SQ33710,1571998.0,5193283.0
SQ33711,1572018.0,5193233.0
SQ33712,1571798.0,5193333.0
SQ33713,1571898.0,5193333.0
SQ33714,1571848.0,5193333.0
SQ33715,1571838.0,5193233.0
SQ33716,1571848.0,5193183.0
SQ33718,1501270.0,5228273.0
SQ33719,1500471.0,5231123.0
SQ33722,1595290.0,5154000.0
SQ33723,1595290.0,5154000.0
SQ33724,1595690.0,5148063.0
SQ33725,1595690.0,5148063.0
SQ33727,1573402.0,5261059.0
SQ33728,1577174.0,5260296.0
SQ33729,1584963.0,5259854.0
SQ33730,1587246.0,5258708.0
SQ33731,1576127.0,5194642.0
SQ33732,1576257.0,5192873.0
SQ33733,1581299.0,5260658.0
SQ33738,1548509.0,5156895.0
SQ33739,1549909.0,5155795.0
SQ33742,1542309.0,5187184.0
SQ33752,1571899.0,5209777.0
SQ33753,1571999.0,5209877.0
SQ33754,1497426.0,5142391.0
SQ33755,1497326.0,5141492.0
SQ33756,1493426.0,5144790.0
SQ33757,1494326.0,5144690.0
SQ33758,1489126.0,5150788.0
SQ33759,1487626.0,5153088.0
SQ33761,1568000.0,5187385.0
SQ33762,1574597.0,5196082.0
SQ33763,1574597.0,5195982.0
SQ33764,1562002.0,5188384.0
SQ33765,1561002.0,5188384.0
SQ33766,1496721.0,5215176.0
SQ33767,1496721.0,5215176.0
SQ33768,1547410.0,5152796.0
SQ33769,1547510.0,5152796.0
SQ33770,1547610.0,5152696.0
SQ33771,1547710.0,5152696.0
SQ33772,1547710.0,5152596.0
SQ33773,1655978.0,5305652.0
SQ33774,1655978.0,5305632.0
SQ33775,1656028.0,5305582.0
SQ33779,1579376.0,5179428.0
SQ33780,1576097.0,5177389.0
SQ33786,1572299.0,5178688.0
SQ33787,1570199.0,5195182.0
SQ33788,1570199.0,5195182.0
SQ33789,1570299.0,5195182.0
SQ33790,1570099.0,5194982.0
SQ33791,1569899.0,5195082.0
SQ33792,1569799.0,5195082.0
SQ33793,1547607.0,5213976.0
SQ33794,1566300.0,5198381.0
SQ33795,1566300.0,5198481.0
SQ33796,1566300.0,5198481.0
SQ33798,1482826.0,5244771.0
SQ33799,1483265.0,5243972.0
SQ33800,1491622.0,5207478.0
SQ33801,1492022.0,5207878.0
SQ33802,1482576.0,5245421.0
SQ33803,1482726.0,5243972.0
SQ33804,1483175.0,5244012.0
SQ33805,1482826.0,5244871.0
SQ33806,1576597.0,5171791.0
SQ33807,1561303.0,5178388.0
SQ33808,1562302.0,5179088.0
SQ33809,1562502.0,5179088.0
SQ33810,1583595.0,5156898.0
SQ33811,1547210.0,5152196.0
SQ33812,1547410.0,5152096.0
SQ33813,1547110.0,5152296.0
SQ33814,1547510.0,5152596.0
SQ33815,1547610.0,5152496.0
SQ33816,1545710.0,5152396.0
SQ33817,1571499.0,5176989.0
SQ33818,1571499.0,5176989.0
SQ33819,1571499.0,5176989.0
SQ33820,1571499.0,5177039.0
SQ33821,1571613.0,5193016.0
SQ33822,1571703.0,5193063.0
SQ33823,1576598.0,5223471.0
SQ33824,1576598.0,5223471.0
SQ33825,1576598.0,5223471.0
SQ33826,1576598.0,5223471.0
SQ33827,1576598.0,5223471.0
SQ33831,1574398.0,5206878.0
SQ33833,1574298.0,5206878.0
SQ33834,1561303.0,5173690.0
SQ33835,1562303.0,5172990.0
SQ33836,1553706.0,5167791.0
SQ33837,1553706.0,5166792.0
SQ33839,1558204.0,5168991.0
SQ33840,1562203.0,5173490.0
SQ33841,1562303.0,5173490.0
SQ33842,1562203.0,5173590.0
SQ33843,1562802.0,5174989.0
SQ33844,1562702.0,5174989.0
SQ33845,1562802.0,5174889.0
SQ33847,1506069.0,5186383.0
SQ33848,1504919.0,5186583.0
SQ33849,1508168.0,5187732.0
SQ33850,1509318.0,5188132.0
SQ33851,1509368.0,5188032.0
SQ33856,1506519.0,5186583.0
SQ33857,1597089.0,5149402.0
SQ33858,1597189.0,5149402.0
SQ33859,1597089.0,5149402.0
SQ33860,1597089.0,5149402.0
SQ33861,1569899.0,5202779.0
SQ33862,1595990.0,5148653.0
SQ33863,1596040.0,5148653.0
SQ33864,1596090.0,5148653.0
SQ33866,1576497.0,5168493.0
SQ33867,1570399.0,5180038.0
SQ33868,1570399.0,5180048.0
SQ33869,1570399.0,5180138.0
SQ33870,1570399.0,5180028.0
SQ33871,1570499.0,5180388.0
SQ33872,1571399.0,5200680.0
SQ33873,1572498.0,5200380.0
SQ33874,1572398.0,5200080.0
SQ33875,1572298.0,5200080.0
SQ33876,1571599.0,5200180.0
SQ33877,1571199.0,5200780.0
SQ33878,1570999.0,5200780.0
SQ33879,1571898.0,5200180.0
SQ33884,1570899.0,5180488.0
SQ33885,1570899.0,5180488.0
SQ33886,1570899.0,5180488.0
SQ33889,1565942.0,5180965.0
SQ33890,1567048.0,5187775.0
SQ33891,1565492.0,5182384.0
SQ33892,1566306.0,5186484.0
SQ33893,1562622.0,5173988.0
SQ33894,1597089.0,5149402.0
SQ33895,1597089.0,5149402.0
SQ33896,1597189.0,5149802.0
SQ33898,1637802.0,5289731.0
SQ33899,1636995.0,5289945.0
SQ33900,1636982.0,5290041.0
SQ33901,1637532.0,5289861.0
SQ33902,1551407.0,5172090.0
SQ33905,1572399.0,5177189.0
SQ33906,1572399.0,5177139.0
SQ33907,1572399.0,5177239.0
SQ33908,1572399.0,5177089.0
SQ33909,1572399.0,5176689.0
SQ33910,1574198.0,5172091.0
SQ33911,1574298.0,5171691.0
SQ33912,1551407.0,5172090.0
SQ33913,1595490.0,5148303.0
SQ33914,1595491.0,5148303.0
SQ33915,1595492.0,5148303.0
SQ33916,1595493.0,5148303.0
SQ33917,1595494.0,5148303.0
SQ33918,1595495.0,5148303.0
SQ33919,1595490.0,5148103.0
SQ33920,1595890.0,5148703.0
SQ33921,1535361.0,5205129.0
SQ33922,1558503.0,5197281.0
SQ33923,1561502.0,5196881.0
SQ33924,1500421.0,5232772.0
SQ33925,1500121.0,5232972.0
SQ33926,1500221.0,5233072.0
SQ33927,1500421.0,5231073.0
SQ33928,1500321.0,5231173.0
SQ33929,1499921.0,5231273.0
SQ33930,1500620.0,5226374.0
SQ33931,1500220.0,5225474.0
SQ33932,1564502.0,5172590.0
SQ33933,1572899.0,5170991.0
SQ33934,1572899.0,5170991.0
SQ33935,1564202.0,5172890.0
SQ33936,1564152.0,5172890.0
SQ33937,1564102.0,5172890.0
SQ33938,1499871.0,5231573.0
SQ33939,1500621.0,5232972.0
SQ33940,1500171.0,5233022.0
SQ33941,1585498.0,5266756.0
SQ33942,1595294.0,5264355.0
SQ33943,1594594.0,5262756.0
SQ33944,1570499.0,5191683.0
SQ33946,1572198.0,5197181.0
SQ33947,1572198.0,5197181.0
SQ33948,1572198.0,5197181.0
SQ33950,1579297.0,5231468.0
SQ33951,1576797.0,5171891.0
SQ33952,1576797.0,5171891.0
SQ33953,1595690.0,5148063.0
SQ33954,1564802.0,5171691.0
SQ33955,1564602.0,5171691.0
SQ33957,1595060.0,5148063.0
SQ33958,1572498.0,5196481.0
SQ33959,1576497.0,5198981.0
SQ33960,1576497.0,5198081.0
SQ33961,1571648.0,5193183.0
SQ33962,1566592.0,5232503.0
SQ33963,1582106.0,5230609.0
SQ33966,1579296.0,5177189.0
SQ33967,1579196.0,5178089.0
SQ33968,1578696.0,5178888.0
SQ33969,1577696.0,5179388.0
SQ33970,1577397.0,5177489.0
SQ33971,1577996.0,5177489.0
SQ33977,1570349.0,5180587.0
SQ33988,1655198.0,5306472.0
SQ34006,1508818.0,5182284.0
SQ34015,1563152.0,5199680.0
SQ34016,1563262.0,5199930.0
SQ34017,1563202.0,5199620.0
SQ34018,1568800.0,5202779.0
SQ34022,1535361.0,5205129.0
SQ34023,1564001.0,5196581.0
SQ34024,1562702.0,5196981.0
SQ34025,1562702.0,5196981.0
SQ34026,1569250.0,5208887.0
SQ34027,1569200.0,5208877.0
SQ34028,1569160.0,5209317.0
SQ34029,1569659.0,5209327.0
SQ34030,1569400.0,5208947.0
SQ34031,1569380.0,5208917.0
SQ34032,1569559.0,5208957.0
SQ34033,1569340.0,5209497.0
SQ34034,1570799.0,5201280.0
SQ34035,1575297.0,5203179.0
SQ34036,1575297.0,5203179.0
SQ34037,1575297.0,5203179.0
SQ34038,1575297.0,5203179.0
SQ34039,1572399.0,5177589.0
SQ34040,1568500.0,5202879.0
SQ34041,1578496.0,5171391.0
SQ34042,1577247.0,5171491.0
SQ34043,1577697.0,5171441.0
SQ34044,1577547.0,5171541.0
SQ34045,1577597.0,5171891.0
SQ34046,1577397.0,5171741.0
SQ34047,1577397.0,5171741.0
SQ34048,1577247.0,5172041.0
SQ34049,1577047.0,5171891.0
SQ34050,1577047.0,5171891.0
SQ34051,1576897.0,5172091.0
SQ34052,1576797.0,5171791.0
SQ34053,1560204.0,5167692.0
SQ34054,1560204.0,5167692.0
SQ34055,1560304.0,5167592.0
SQ34056,1560204.0,5167692.0
SQ34057,1568600.0,5203179.0
SQ34058,1563262.0,5199680.0
SQ34061,1549708.0,5165992.0
SQ34062,1548608.0,5165492.0
SQ34063,1549908.0,5164892.0
SQ34064,1549308.0,5164592.0
SQ34065,1548208.0,5163992.0
SQ34066,1551407.0,5162193.0
SQ34067,1551707.0,5162693.0
SQ34068,1551907.0,5162493.0
SQ34069,1552107.0,5162093.0
SQ34070,1550408.0,5161693.0
SQ34079,1568200.0,5187385.0
SQ34080,1572398.0,5187785.0
SQ34081,1564102.0,5175689.0
SQ34082,1565481.0,5187455.0
SQ34084,1573408.0,5186525.0
SQ34086,1593091.0,5150801.0
SQ34117,1565533.0,5154947.0
SQ34118,1578796.0,5169592.0
SQ34119,1578796.0,5169292.0
SQ34120,1578596.0,5168693.0
SQ34121,1578766.0,5169642.0
SQ34122,1569469.0,5203199.0
SQ34123,1569409.0,5203349.0
SQ34124,1569469.0,5203339.0
SQ34125,1565603.0,5154947.0
SQ34126,1565603.0,5155037.0
SQ34127,1565593.0,5154877.0
SQ34128,1563683.0,5161115.0
SQ34129,1563733.0,5161075.0
SQ34136,1558503.0,5197281.0
SQ34147,1560203.0,5201580.0
SQ34148,1562722.0,5201300.0
SQ34149,1562202.0,5200880.0
SQ34150,1562792.0,5201420.0
SQ34151,1562852.0,5201290.0
SQ34154,1594290.0,5155899.0
